Date,Depth,Set Number
2025-03-06,6,1
Date (Year-Mon-Day),Time (Hour-Min-Sec),Soil Moisture Value,Soil Moisture (%),Soil Temperature (°C)
2025-03-06,22-40-25,246,99,9.5
2025-03-06,22-40-26,238,100,9.5
2025-03-06,22-40-27,238,100,9.5
2025-03-06,22-40-28,238,100,9.5
2025-03-06,22-40-29,238,100,9.5
2025-03-06,22-40-30,238,100,9.5
2025-03-06,22-40-31,238,100,9.5
2025-03-06,22-40-32,238,100,9.5
2025-03-06,22-40-33,244,99,9.5
2025-03-06,22-40-34,244,99,9.5
2025-03-06,22-40-35,242,100,9.5
2025-03-06,22-40-36,242,100,9.5
2025-03-06,22-40-37,243,99,9.5
2025-03-06,22-40-38,243,99,9.5
2025-03-06,22-40-39,243,99,9.44
2025-03-06,22-40-40,243,99,9.44
2025-03-06,22-40-41,245,99,9.5
2025-03-06,22-40-42,245,99,9.5
2025-03-06,22-40-43,239,100,9.44
2025-03-06,22-40-44,239,100,9.44
2025-03-06,22-40-45,245,99,9.5
2025-03-06,22-40-46,245,99,9.5
2025-03-06,22-40-47,237,100,9.5
2025-03-06,22-40-48,237,100,9.5
2025-03-06,22-40-49,247,99,9.5
2025-03-06,22-40-50,247,99,9.5
2025-03-06,22-40-51,238,100,9.5
2025-03-06,22-40-52,238,100,9.5
2025-03-06,22-40-53,245,99,9.5
2025-03-06,22-40-54,245,99,9.5
2025-03-06,22-40-56,238,100,9.5
2025-03-06,22-40-57,238,100,9.5
2025-03-06,22-40-58,247,99,9.5
2025-03-06,22-40-59,247,99,9.5
2025-03-06,22-41-00,241,100,9.44
2025-03-06,22-41-01,241,100,9.44
2025-03-06,22-41-02,243,99,9.5
2025-03-06,22-41-03,243,99,9.5
2025-03-06,22-41-04,242,100,9.5
2025-03-06,22-41-05,242,100,9.5
2025-03-06,22-41-06,241,100,9.5
2025-03-06,22-41-07,241,100,9.5
2025-03-06,22-41-08,242,100,9.5
2025-03-06,22-41-09,242,100,9.5
2025-03-06,22-41-10,241,100,9.44
2025-03-06,22-41-11,241,100,9.44
2025-03-06,22-41-12,242,100,9.5
2025-03-06,22-41-13,242,100,9.5
2025-03-06,22-41-14,242,100,9.5
2025-03-06,22-41-15,242,100,9.5
2025-03-06,22-41-16,242,100,9.5
2025-03-06,22-41-17,242,100,9.5
2025-03-06,22-41-18,242,100,9.5
2025-03-06,22-41-19,242,100,9.5
2025-03-06,22-41-20,242,100,9.5
2025-03-06,22-41-21,242,100,9.5
2025-03-06,22-41-22,244,99,9.5
2025-03-06,22-41-23,244,99,9.5
2025-03-06,22-41-24,243,99,9.44
2025-03-06,22-41-25,243,99,9.44
2025-03-06,22-41-26,242,100,9.5
2025-03-06,22-41-27,242,100,9.5
2025-03-06,22-41-28,244,99,9.5
2025-03-06,22-41-29,244,99,9.5
2025-03-06,22-41-30,243,99,9.5
2025-03-06,22-41-31,243,99,9.5
2025-03-06,22-41-32,245,99,9.5
2025-03-06,22-41-33,245,99,9.5
2025-03-06,22-41-34,240,100,9.5
2025-03-06,22-41-35,240,100,9.5
2025-03-06,22-41-36,244,99,9.44
2025-03-06,22-41-37,244,99,9.44
2025-03-06,22-41-38,236,100,9.5
2025-03-06,22-41-39,236,100,9.5
2025-03-06,22-41-40,247,99,9.5
2025-03-06,22-41-41,247,99,9.5
2025-03-06,22-41-42,237,100,9.5
2025-03-06,22-41-43,237,100,9.5
2025-03-06,22-41-44,245,99,9.5
2025-03-06,22-41-45,245,99,9.5
2025-03-06,22-41-46,240,100,9.5
2025-03-06,22-41-47,240,100,9.5
2025-03-06,22-41-48,245,99,9.5
2025-03-06,22-41-49,245,99,9.5
2025-03-06,22-41-50,240,100,9.5
2025-03-06,22-41-51,240,100,9.5
2025-03-06,22-41-52,241,100,9.44
2025-03-06,22-41-53,241,100,9.44
2025-03-06,22-41-54,241,100,9.44
2025-03-06,22-41-55,241,100,9.44
2025-03-06,22-41-56,241,100,9.44
2025-03-06,22-41-57,241,100,9.44
2025-03-06,22-41-58,240,100,9.44
2025-03-06,22-41-59,240,100,9.44
2025-03-06,22-42-00,241,100,9.44
2025-03-06,22-42-01,241,100,9.44
2025-03-06,22-42-02,242,100,9.44
2025-03-06,22-42-03,242,100,9.44
2025-03-06,22-42-04,242,100,9.5
2025-03-06,22-42-05,242,100,9.5
2025-03-06,22-42-06,241,100,9.5
2025-03-06,22-42-07,241,100,9.5
2025-03-06,22-42-08,241,100,9.5
2025-03-06,22-42-09,241,100,9.5
2025-03-06,22-42-10,239,100,9.44
2025-03-06,22-42-11,239,100,9.44
2025-03-06,22-42-12,246,99,9.5
2025-03-06,22-42-13,246,99,9.5
2025-03-06,22-42-14,241,100,9.5
2025-03-06,22-42-15,241,100,9.5
2025-03-06,22-42-16,243,99,9.44
2025-03-06,22-42-17,243,99,9.44
2025-03-06,22-42-18,243,99,9.5
2025-03-06,22-42-19,243,99,9.5
2025-03-06,22-42-20,241,100,9.44
2025-03-06,22-42-21,241,100,9.44
2025-03-06,22-42-22,241,100,9.5
2025-03-06,22-42-23,241,100,9.5
2025-03-06,22-42-24,241,100,9.5
2025-03-06,22-42-25,241,100,9.5
2025-03-06,22-42-26,244,99,9.44
2025-03-06,22-42-27,244,99,9.44
2025-03-06,22-42-28,240,100,9.44
2025-03-06,22-42-29,240,100,9.44
2025-03-06,22-42-30,239,100,9.44
2025-03-06,22-42-31,239,100,9.44
2025-03-06,22-42-32,246,99,9.44
2025-03-06,22-42-33,246,99,9.44
2025-03-06,22-42-34,242,100,9.5
2025-03-06,22-42-35,242,100,9.5
2025-03-06,22-42-36,249,99,9.44
2025-03-06,22-42-37,249,99,9.44
2025-03-06,22-42-38,241,100,9.5
2025-03-06,22-42-39,241,100,9.5
2025-03-06,22-42-40,242,100,9.5
2025-03-06,22-42-41,242,100,9.5
2025-03-06,22-42-42,237,100,9.44
2025-03-06,22-42-43,237,100,9.44
2025-03-06,22-42-44,245,99,9.44
2025-03-06,22-42-45,245,99,9.44
2025-03-06,22-42-46,240,100,9.5
2025-03-06,22-42-47,240,100,9.5
2025-03-06,22-42-48,251,98,9.44
2025-03-06,22-42-49,251,98,9.44
2025-03-06,22-42-50,240,100,9.44
2025-03-06,22-42-51,240,100,9.44
2025-03-06,22-42-52,241,100,9.5
2025-03-06,22-42-53,241,100,9.5
2025-03-06,22-42-54,239,100,9.44
2025-03-06,22-42-55,239,100,9.44
2025-03-06,22-42-56,244,99,9.44
2025-03-06,22-42-57,244,99,9.44
2025-03-06,22-42-58,241,100,9.44
2025-03-06,22-42-59,241,100,9.44
2025-03-06,22-43-00,246,99,9.44
2025-03-06,22-43-01,246,99,9.44
2025-03-06,22-43-02,240,100,9.44
2025-03-06,22-43-03,240,100,9.44
2025-03-06,22-43-04,241,100,9.44
2025-03-06,22-43-05,241,100,9.44
2025-03-06,22-43-06,241,100,9.44
2025-03-06,22-43-07,241,100,9.44
2025-03-06,22-43-08,243,99,9.5
2025-03-06,22-43-09,243,99,9.5
2025-03-06,22-43-10,240,100,9.44
2025-03-06,22-43-11,240,100,9.44
2025-03-06,22-43-12,241,100,9.44
2025-03-06,22-43-13,241,100,9.44
2025-03-06,22-43-14,240,100,9.5
2025-03-06,22-43-15,240,100,9.5
2025-03-06,22-43-16,244,99,9.44
2025-03-06,22-43-17,244,99,9.44
2025-03-06,22-43-18,243,99,9.5
2025-03-06,22-43-19,243,99,9.5
2025-03-06,22-43-20,242,100,9.44
2025-03-06,22-43-21,242,100,9.44
2025-03-06,22-43-22,242,100,9.44
2025-03-06,22-43-23,242,100,9.44
2025-03-06,22-43-24,241,100,9.5
2025-03-06,22-43-25,241,100,9.5
2025-03-06,22-43-26,241,100,9.44
2025-03-06,22-43-27,241,100,9.44
2025-03-06,22-43-28,243,99,9.44
2025-03-06,22-43-29,243,99,9.44
2025-03-06,22-43-30,242,100,9.44
2025-03-06,22-43-31,242,100,9.44
2025-03-06,22-43-32,242,100,9.5
2025-03-06,22-43-33,242,100,9.5
2025-03-06,22-43-34,241,100,9.44
2025-03-06,22-43-35,241,100,9.44
2025-03-06,22-43-36,241,100,9.44
2025-03-06,22-43-37,241,100,9.44
2025-03-06,22-43-38,242,100,9.44
2025-03-06,22-43-39,242,100,9.44
2025-03-06,22-43-40,243,99,9.44
2025-03-06,22-43-41,243,99,9.44
2025-03-06,22-43-42,244,99,9.44
2025-03-06,22-43-43,244,99,9.44
2025-03-06,22-43-44,242,100,9.44
2025-03-06,22-43-46,242,100,9.44
2025-03-06,22-43-47,243,99,9.44
2025-03-06,22-43-48,243,99,9.44
2025-03-06,22-43-49,239,100,9.44
2025-03-06,22-43-50,239,100,9.44
2025-03-06,22-43-51,244,99,9.44
2025-03-06,22-43-52,244,99,9.44
2025-03-06,22-43-53,238,100,9.44
2025-03-06,22-43-54,238,100,9.44
2025-03-06,22-43-55,246,99,9.44
2025-03-06,22-43-56,246,99,9.44
2025-03-06,22-43-57,239,100,9.44
2025-03-06,22-43-58,239,100,9.44
2025-03-06,22-43-59,246,99,9.44
2025-03-06,22-44-00,246,99,9.44
2025-03-06,22-44-01,239,100,9.44
2025-03-06,22-44-02,239,100,9.44
2025-03-06,22-44-03,247,99,9.44
2025-03-06,22-44-04,247,99,9.44
2025-03-06,22-44-05,242,100,9.44
2025-03-06,22-44-06,242,100,9.44
2025-03-06,22-44-07,242,100,9.44
2025-03-06,22-44-08,242,100,9.44
2025-03-06,22-44-09,242,100,9.44
2025-03-06,22-44-10,242,100,9.44
2025-03-06,22-44-11,241,100,9.44
2025-03-06,22-44-12,241,100,9.44
2025-03-06,22-44-13,244,99,9.44
2025-03-06,22-44-14,244,99,9.44
2025-03-06,22-44-15,241,100,9.5
2025-03-06,22-44-16,241,100,9.5
2025-03-06,22-44-17,241,100,9.5
2025-03-06,22-44-18,241,100,9.5
2025-03-06,22-44-19,241,100,9.5
2025-03-06,22-44-20,241,100,9.5
2025-03-06,22-44-21,241,100,9.5
2025-03-06,22-44-22,242,100,9.44
2025-03-06,22-44-23,242,100,9.44
2025-03-06,22-44-24,243,99,9.44
2025-03-06,22-44-25,243,99,9.44
2025-03-06,22-44-26,243,99,9.44
2025-03-06,22-44-27,243,99,9.44
2025-03-06,22-44-28,241,100,9.44
2025-03-06,22-44-29,241,100,9.44
2025-03-06,22-44-30,241,100,9.44
2025-03-06,22-44-31,241,100,9.44
2025-03-06,22-44-32,244,99,9.44
2025-03-06,22-44-33,244,99,9.44
2025-03-06,22-44-34,241,100,9.44
2025-03-06,22-44-35,241,100,9.44
2025-03-06,22-44-36,241,100,9.44
2025-03-06,22-44-37,241,100,9.44
2025-03-06,22-44-38,242,100,9.44
2025-03-06,22-44-39,242,100,9.44
2025-03-06,22-44-40,244,99,9.44
2025-03-06,22-44-41,244,99,9.44
2025-03-06,22-44-42,243,99,9.44
2025-03-06,22-44-43,243,99,9.44
2025-03-06,22-44-44,242,100,9.44
2025-03-06,22-44-45,242,100,9.44
2025-03-06,22-44-46,241,100,9.44
2025-03-06,22-44-47,241,100,9.44
2025-03-06,22-44-48,243,99,9.44
2025-03-06,22-44-49,243,99,9.44
2025-03-06,22-44-50,243,99,9.44
2025-03-06,22-44-51,243,99,9.44
2025-03-06,22-44-52,246,99,9.44
2025-03-06,22-44-53,246,99,9.44
2025-03-06,22-44-54,237,100,9.44
2025-03-06,22-44-55,237,100,9.44
2025-03-06,22-44-56,244,99,9.44
